order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority,year
CA-2014-107629,15-12-2014,15-12-2014,Same Day,Dave Brooks,Consumer,Illinois,United States,US,Central,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",266,6,0.6,-292.9872,42.9,High,2014
CA-2014-147333,15-12-2014,21-12-2014,Standard Class,Kelly Lampkin,Corporate,Arkansas,United States,US,South,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,160,4,0,70.312,25.83,Low,2014
CA-2014-107629,15-12-2014,15-12-2014,Same Day,Dave Brooks,Consumer,Illinois,United States,US,Central,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,95,6,0.2,24.9984,24.69,High,2014
CA-2014-151799,15-12-2014,19-12-2014,Standard Class,Ben Ferrer,Home Office,Massachusetts,United States,US,East,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,74,1,0,2.2155,12.03,High,2014
CA-2014-122595,15-12-2014,21-12-2014,Standard Class,Gary Mitchum,Home Office,Illinois,United States,US,Central,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,228,3,0.2,28.497,11.96,Medium,2014
CA-2014-107629,15-12-2014,15-12-2014,Same Day,Dave Brooks,Consumer,Illinois,United States,US,Central,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",56,3,0.6,-26.7558,9.5,High,2014
CA-2014-169859,15-12-2014,19-12-2014,Standard Class,Mike Pelletier,Home Office,California,United States,US,West,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",44,5,0,20.539,7.57,High,2014
CA-2014-147333,15-12-2014,21-12-2014,Standard Class,Kelly Lampkin,Corporate,Arkansas,United States,US,South,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,45,5,0,8.5025,7.06,Low,2014
CA-2014-169859,15-12-2014,19-12-2014,Standard Class,Mike Pelletier,Home Office,California,United States,US,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",65,14,0.2,22.736,5.32,High,2014
CA-2014-169859,15-12-2014,19-12-2014,Standard Class,Mike Pelletier,Home Office,California,United States,US,West,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",26,3,0,11.025,3.65,High,2014
CA-2014-107629,15-12-2014,15-12-2014,Same Day,Dave Brooks,Consumer,Illinois,United States,US,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,39,3,0.2,-4.908,3.35,High,2014
CA-2014-151799,15-12-2014,19-12-2014,Standard Class,Ben Ferrer,Home Office,Massachusetts,United States,US,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,26,3,0,6.6846,2.98,High,2014
CA-2014-151799,15-12-2014,19-12-2014,Standard Class,Ben Ferrer,Home Office,Massachusetts,United States,US,East,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",17,6,0,8.1216,2.05,High,2014
CA-2014-122595,15-12-2014,21-12-2014,Standard Class,Gary Mitchum,Home Office,Illinois,United States,US,Central,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,53,3,0.2,19.755,1.36,Medium,2014
CA-2014-122595,15-12-2014,21-12-2014,Standard Class,Gary Mitchum,Home Office,Illinois,United States,US,Central,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",2,1,0.6,-1.3208,0.1,Medium,2014
CA-2014-154116,16-12-2014,20-12-2014,Standard Class,Khloe Miller,Consumer,California,United States,US,West,TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,197,3,0.2,14.7582,18.43,High,2014
CA-2014-154116,16-12-2014,20-12-2014,Standard Class,Khloe Miller,Consumer,California,United States,US,West,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,54,4,0,16.296,6.72,High,2014
CA-2014-154116,16-12-2014,20-12-2014,Standard Class,Khloe Miller,Consumer,California,United States,US,West,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",23,3,0,10.7301,1.83,High,2014
CA-2014-119564,16-12-2014,21-12-2014,Standard Class,Paul Lucas,Home Office,Washington,United States,US,West,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",23,3,0,9.7911,1.6,Medium,2014
CA-2014-136063,16-12-2014,20-12-2014,Standard Class,Saphhira Shifley,Corporate,Illinois,United States,US,Central,OFF-AR-10000823,Office Supplies,Art,Newell 307,10,7,0.2,1.0192,0.59,Medium,2014
CA-2014-137463,17-12-2014,21-12-2014,Second Class,Kalyca Meade,Corporate,California,United States,US,West,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,190,5,0,45.588,17.06,Medium,2014
CA-2014-161578,17-12-2014,22-12-2014,Second Class,Rick Bensley,Home Office,California,United States,US,West,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",159,5,0,7.945,15.27,High,2014
CA-2014-137428,17-12-2014,22-12-2014,Second Class,Andy Yotov,Corporate,California,United States,US,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",97,2,0.2,6.074,14.56,High,2014
CA-2014-137463,17-12-2014,21-12-2014,Second Class,Kalyca Meade,Corporate,California,United States,US,West,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,150,5,0,31.4895,4.16,Medium,2014
CA-2014-137463,17-12-2014,21-12-2014,Second Class,Kalyca Meade,Corporate,California,United States,US,West,OFF-LA-10003498,Office Supplies,Labels,Avery 475,44,3,0,22.2,3.69,Medium,2014
CA-2014-137428,17-12-2014,22-12-2014,Second Class,Andy Yotov,Corporate,California,United States,US,West,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",19,2,0,7.584,3.31,High,2014
CA-2014-137463,17-12-2014,21-12-2014,Second Class,Kalyca Meade,Corporate,California,United States,US,West,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,30,5,0,8.6855,3.15,Medium,2014
CA-2014-137428,17-12-2014,22-12-2014,Second Class,Andy Yotov,Corporate,California,United States,US,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",82,2,0.2,9.1764,2.88,High,2014
CA-2014-104381,17-12-2014,24-12-2014,Standard Class,Ross DeVincentis,Home Office,New York,United States,US,East,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",33,4,0.2,10.43,2.27,Medium,2014
CA-2014-137428,17-12-2014,22-12-2014,Second Class,Andy Yotov,Corporate,California,United States,US,West,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,24,5,0.2,8.208,2.2,High,2014
CA-2014-161578,17-12-2014,22-12-2014,Second Class,Rick Bensley,Home Office,California,United States,US,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,13,2,0,6.4128,1.23,High,2014
CA-2014-111808,17-12-2014,21-12-2014,Standard Class,Andrew Roberts,Consumer,Oklahoma,United States,US,Central,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,11,5,0,5.184,0.63,High,2014
CA-2014-137463,17-12-2014,21-12-2014,Second Class,Kalyca Meade,Corporate,California,United States,US,West,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,6,2,0.2,2.244,0.29,Medium,2014
CA-2014-120936,18-12-2014,22-12-2014,Standard Class,Christine Abelman,Corporate,California,United States,US,West,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,481,4,0,125.1432,70.3,High,2014
CA-2014-130309,18-12-2014,22-12-2014,Standard Class,Giulietta Baptist,Consumer,Virginia,United States,US,South,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,544,3,0,157.8702,62.79,High,2014
CA-2014-116855,18-12-2014,22-12-2014,Standard Class,Arianne Irving,Consumer,Virginia,United States,US,South,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,505,5,0,80.784,24.98,Medium,2014
CA-2014-103443,18-12-2014,24-12-2014,Standard Class,Annie Thurman,Consumer,New York,United States,US,East,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,167,2,0,41.68,12.41,Medium,2014
CA-2014-103443,18-12-2014,24-12-2014,Standard Class,Annie Thurman,Consumer,New York,United States,US,East,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,124,2,0,27.3592,3.66,Medium,2014
US-2014-116701,18-12-2014,22-12-2014,Second Class,Logan Currie,Consumer,Texas,United States,US,Central,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66,2,0.8,-178.9668,3.63,Medium,2014
CA-2014-155362,18-12-2014,22-12-2014,Standard Class,Dave Poirier,Corporate,Wisconsin,United States,US,Central,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,33,2,0,8.4656,1.88,Medium,2014
CA-2014-107342,18-12-2014,23-12-2014,Standard Class,Vicky Freymann,Home Office,Indiana,United States,US,Central,OFF-PA-10001745,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",28,4,0,13.2352,1.87,Medium,2014
CA-2014-120936,18-12-2014,22-12-2014,Standard Class,Christine Abelman,Corporate,California,United States,US,West,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,14,1,0,3.6348,1.54,High,2014
CA-2014-133431,18-12-2014,22-12-2014,Standard Class,Logan Currie,Consumer,California,United States,US,West,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",13,3,0,6.0858,1.22,Medium,2014
CA-2014-103443,18-12-2014,24-12-2014,Standard Class,Annie Thurman,Consumer,New York,United States,US,East,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,25,3,0.2,8.3754,0.98,Medium,2014
CA-2014-133431,18-12-2014,22-12-2014,Standard Class,Logan Currie,Consumer,California,United States,US,West,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",15,5,0.2,5.1435,0.68,Medium,2014
CA-2014-106964,18-12-2014,21-12-2014,First Class,Hallie Redmond,Home Office,California,United States,US,West,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,12,2,0.2,4.2804,0.31,Medium,2014
CA-2014-115602,19-12-2014,25-12-2014,Standard Class,Doug Jacobs,Consumer,New York,United States,US,East,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,"1,705",13,0,511.368,163.94,Medium,2014
CA-2014-115602,19-12-2014,25-12-2014,Standard Class,Doug Jacobs,Consumer,New York,United States,US,East,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,"1,142",9,0.1,139.5702,72.49,Medium,2014
CA-2014-140585,19-12-2014,24-12-2014,Second Class,Russell Applegate,Consumer,California,United States,US,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,120,2,0,57.5904,15.47,Medium,2014
CA-2014-140585,19-12-2014,24-12-2014,Second Class,Russell Applegate,Consumer,California,United States,US,West,FUR-BO-10002206,Furniture,Bookcases,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",120,1,0.15,-12.6882,13.47,Medium,2014
CA-2014-143252,19-12-2014,25-12-2014,Standard Class,Harold Engle,Corporate,Wisconsin,United States,US,Central,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,100,5,0,22.9885,9.89,Medium,2014
CA-2014-140585,19-12-2014,24-12-2014,Second Class,Russell Applegate,Consumer,California,United States,US,West,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,47,2,0.2,16.3352,7.12,Medium,2014
CA-2014-156664,19-12-2014,24-12-2014,Standard Class,Beth Paige,Consumer,Ohio,United States,US,East,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91,5,0.2,29.692,6.44,Medium,2014
CA-2014-156664,19-12-2014,24-12-2014,Standard Class,Beth Paige,Consumer,Ohio,United States,US,East,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,130,2,0.2,13.0112,3.87,Medium,2014
CA-2014-115602,19-12-2014,25-12-2014,Standard Class,Doug Jacobs,Consumer,New York,United States,US,East,OFF-AR-10002280,Office Supplies,Art,Staples,39,6,0,17.469,2.55,Medium,2014
CA-2014-108287,19-12-2014,21-12-2014,First Class,Alex Grayson,Consumer,North Carolina,United States,US,South,OFF-AR-10001315,Office Supplies,Art,Newell 310,13,9,0.2,1.4256,2.35,Medium,2014
CA-2014-164000,19-12-2014,23-12-2014,Standard Class,Aaron Hawkins,Corporate,Pennsylvania,United States,US,East,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,19,7,0.2,2.338,1.13,Medium,2014
CA-2014-102099,19-12-2014,20-12-2014,First Class,Emily Phan,Consumer,California,United States,US,West,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,32,5,0,15.552,1.09,Medium,2014
CA-2014-102099,19-12-2014,20-12-2014,First Class,Emily Phan,Consumer,California,United States,US,West,OFF-AR-10003811,Office Supplies,Art,Newell 327,7,3,0,1.7901,1.05,Medium,2014
CA-2014-102099,19-12-2014,20-12-2014,First Class,Emily Phan,Consumer,California,United States,US,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,13,2,0,6.2208,0.94,Medium,2014
CA-2014-105886,19-12-2014,24-12-2014,Standard Class,Duane Benoit,Consumer,New York,United States,US,East,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",19,2,0,8.532,0.84,Medium,2014
CA-2014-143252,19-12-2014,25-12-2014,Standard Class,Harold Engle,Corporate,Wisconsin,United States,US,Central,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",29,3,0,10.8558,0.82,Medium,2014
CA-2014-158736,19-12-2014,25-12-2014,Standard Class,Tonja Turnell,Home Office,California,United States,US,West,OFF-AR-10002578,Office Supplies,Art,Newell 335,6,2,0,1.6704,0.59,Low,2014
CA-2014-156664,19-12-2014,24-12-2014,Standard Class,Beth Paige,Consumer,Ohio,United States,US,East,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",7,3,0.7,-6.03,0.57,Medium,2014
CA-2014-156664,19-12-2014,24-12-2014,Standard Class,Beth Paige,Consumer,Ohio,United States,US,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,5,3,0.2,1.7487,0.53,Medium,2014
CA-2014-115602,19-12-2014,25-12-2014,Standard Class,Doug Jacobs,Consumer,New York,United States,US,East,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,3,2,0,1.376,0.18,Medium,2014
CA-2014-158729,20-12-2014,22-12-2014,First Class,Amy Cox,Consumer,Louisiana,United States,US,South,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,"1,666",2,0,33.3124,287.77,High,2014
CA-2014-116946,20-12-2014,24-12-2014,Standard Class,Tony Sayre,Consumer,Colorado,United States,US,West,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,102,7,0.7,-183.6324,9.21,Medium,2014
CA-2014-116946,20-12-2014,24-12-2014,Standard Class,Tony Sayre,Consumer,Colorado,United States,US,West,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,78,2,0.2,-17.6076,4.24,Medium,2014
CA-2014-128160,20-12-2014,25-12-2014,Second Class,Michael Moore,Consumer,California,United States,US,West,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,37,2,0.2,11.46,3.08,Medium,2014
CA-2014-116946,20-12-2014,24-12-2014,Standard Class,Tony Sayre,Consumer,Colorado,United States,US,West,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,13,5,0.2,4.008,0.59,Medium,2014
CA-2014-102197,21-12-2014,27-12-2014,Standard Class,David Kendrick,Corporate,New York,United States,US,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,280,5,0,137.151,18.52,Medium,2014
CA-2014-102197,21-12-2014,27-12-2014,Standard Class,David Kendrick,Corporate,New York,United States,US,East,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,34,3,0,16.6698,4.32,Medium,2014
CA-2014-102197,21-12-2014,27-12-2014,Standard Class,David Kendrick,Corporate,New York,United States,US,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,50,3,0.2,17.6232,3.38,Medium,2014
CA-2014-105480,21-12-2014,27-12-2014,Standard Class,Dean Katz,Corporate,New York,United States,US,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,6,1,0,3.1104,0.32,Medium,2014
CA-2014-105480,21-12-2014,27-12-2014,Standard Class,Dean Katz,Corporate,New York,United States,US,East,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,7,1,0.2,2.3571,0.31,Medium,2014
CA-2014-138380,22-12-2014,26-12-2014,Standard Class,Yana Sorensen,Corporate,California,United States,US,West,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,"1,000",7,0,290.0058,172.55,High,2014
CA-2014-165841,22-12-2014,29-12-2014,Standard Class,Dean Braden,Consumer,New Jersey,United States,US,East,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,282,3,0,78.9516,40.87,Low,2014
CA-2014-109589,22-12-2014,25-12-2014,First Class,Brian Derr,Consumer,Kentucky,United States,US,South,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,71,4,0,27.69,19.15,Critical,2014
CA-2014-165841,22-12-2014,29-12-2014,Standard Class,Dean Braden,Consumer,New Jersey,United States,US,East,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,166,3,0,79.8912,17.58,Low,2014
CA-2014-106782,22-12-2014,28-12-2014,Standard Class,Liz Preis,Consumer,Indiana,United States,US,Central,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,375,1,0,18.767,14.98,Medium,2014
CA-2014-165841,22-12-2014,29-12-2014,Standard Class,Dean Braden,Consumer,New Jersey,United States,US,East,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",70,5,0,20.155,9.85,Low,2014
CA-2014-144827,22-12-2014,28-12-2014,Standard Class,Sanjit Engle,Consumer,California,United States,US,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",124,2,0,33.5772,6.61,Medium,2014
CA-2014-137456,22-12-2014,22-12-2014,Same Day,Rick Bensley,Home Office,Nebraska,United States,US,Central,FUR-FU-10001940,Furniture,Furnishings,Staples,16,2,0,7.0048,1.94,Medium,2014
CA-2014-107461,22-12-2014,27-12-2014,Second Class,Pete Kriz,Consumer,South Carolina,United States,US,South,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,24,6,0,11.2236,1.68,Medium,2014
CA-2014-163405,22-12-2014,26-12-2014,Standard Class,Bradley Nguyen,Consumer,California,United States,US,West,OFF-AR-10001246,Office Supplies,Art,Newell 317,6,2,0,1.7052,0.66,High,2014
CA-2014-163405,22-12-2014,26-12-2014,Standard Class,Bradley Nguyen,Consumer,California,United States,US,West,OFF-AR-10003811,Office Supplies,Art,Newell 327,7,3,0,1.7901,0.29,High,2014
CA-2014-120376,23-12-2014,26-12-2014,First Class,Theone Pippenger,Consumer,Michigan,United States,US,Central,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,"1,587",7,0,412.5394,397.52,High,2014
CA-2014-119193,23-12-2014,25-12-2014,First Class,Sally Knutson,Consumer,Ohio,United States,US,East,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,630,7,0.4,94.4937,192.33,Critical,2014
CA-2014-149699,23-12-2014,25-12-2014,First Class,Chad McGuire,Consumer,California,United States,US,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,475,5,0,142.485,142.96,Critical,2014
CA-2014-155376,23-12-2014,28-12-2014,Standard Class,Sandra Glassco,Consumer,Missouri,United States,US,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839,3,0,218.2518,95.19,Medium,2014
CA-2014-119578,23-12-2014,28-12-2014,Second Class,Jason Gross,Corporate,Rhode Island,United States,US,East,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,695,6,0,34.758,86.2,Medium,2014
CA-2014-120376,23-12-2014,26-12-2014,First Class,Theone Pippenger,Consumer,Michigan,United States,US,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,412,2,0,70.006,57.12,High,2014
CA-2014-146164,23-12-2014,27-12-2014,Standard Class,Charlotte Melton,Consumer,Minnesota,United States,US,Central,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",608,2,0,97.2032,45.39,Medium,2014
CA-2014-142909,23-12-2014,26-12-2014,Second Class,Alex Grayson,Consumer,Arizona,United States,US,West,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",183,2,0.5,-135.087,26.82,High,2014
CA-2014-150910,23-12-2014,29-12-2014,Standard Class,Jack Lebron,Consumer,Tennessee,United States,US,South,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",935,6,0.4,-249.3216,21.21,Medium,2014
CA-2014-120376,23-12-2014,26-12-2014,First Class,Theone Pippenger,Consumer,Michigan,United States,US,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,85,1,0,30.5964,13.66,High,2014
CA-2014-119578,23-12-2014,28-12-2014,Second Class,Jason Gross,Corporate,Rhode Island,United States,US,East,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",221,1,0,50.8254,12.61,Medium,2014
CA-2014-120376,23-12-2014,26-12-2014,First Class,Theone Pippenger,Consumer,Michigan,United States,US,Central,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,200,5,0,63.984,10.15,High,2014
CA-2014-100412,23-12-2014,27-12-2014,Standard Class,Sharelle Roach,Home Office,Alabama,United States,US,South,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",142,2,0,35.49,8.26,Medium,2014
CA-2014-115931,23-12-2014,27-12-2014,Standard Class,Jim Mitchum,Corporate,New Mexico,United States,US,West,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",67,4,0.2,6.704,6,Medium,2014
CA-2014-150910,23-12-2014,29-12-2014,Standard Class,Jack Lebron,Consumer,Tennessee,United States,US,South,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",59,5,0.2,16.291,4.32,Medium,2014
CA-2014-150910,23-12-2014,29-12-2014,Standard Class,Jack Lebron,Consumer,Tennessee,United States,US,South,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,47,2,0.2,7.6154,3.93,Medium,2014
CA-2014-104927,23-12-2014,27-12-2014,Standard Class,Alex Grayson,Consumer,Texas,United States,US,Central,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,76,5,0.2,26.558,3.62,Medium,2014
CA-2014-115931,23-12-2014,27-12-2014,Standard Class,Jim Mitchum,Corporate,New Mexico,United States,US,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,37,3,0,10.4496,2.49,Medium,2014
CA-2014-104927,23-12-2014,27-12-2014,Standard Class,Alex Grayson,Consumer,Texas,United States,US,Central,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,26,5,0.2,9.072,2.33,Medium,2014
CA-2014-115931,23-12-2014,27-12-2014,Standard Class,Jim Mitchum,Corporate,New Mexico,United States,US,West,OFF-LA-10001404,Office Supplies,Labels,Avery 517,18,5,0,8.6715,2,Medium,2014
CA-2014-146164,23-12-2014,27-12-2014,Standard Class,Charlotte Melton,Consumer,Minnesota,United States,US,Central,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,31,2,0,7.79,1.88,Medium,2014
CA-2014-150910,23-12-2014,29-12-2014,Standard Class,Jack Lebron,Consumer,Tennessee,United States,US,South,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,26,3,0.2,1.962,1.87,Medium,2014
CA-2014-150910,23-12-2014,29-12-2014,Standard Class,Jack Lebron,Consumer,Tennessee,United States,US,South,OFF-AR-10001419,Office Supplies,Art,Newell 325,23,7,0.2,2.891,1.31,Medium,2014
CA-2014-145310,23-12-2014,25-12-2014,Second Class,Jeremy Pistek,Consumer,Florida,United States,US,South,OFF-EN-10002621,Office Supplies,Envelopes,Staples,8,1,0.2,2.934,0.75,Critical,2014
CA-2014-119193,23-12-2014,25-12-2014,First Class,Sally Knutson,Consumer,Ohio,United States,US,East,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,2,1,0.7,-1.3128,0.42,Critical,2014
CA-2014-104927,23-12-2014,27-12-2014,Standard Class,Alex Grayson,Consumer,Texas,United States,US,Central,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",6,5,0.8,-9.8115,0.42,Medium,2014
CA-2014-115931,23-12-2014,27-12-2014,Standard Class,Jim Mitchum,Corporate,New Mexico,United States,US,West,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,4,3,0,1.0842,0.37,Medium,2014
US-2014-162670,24-12-2014,29-12-2014,Second Class,Monica Federle,Corporate,Arkansas,United States,US,South,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",495,3,0,148.491,52.69,Medium,2014
US-2014-162670,24-12-2014,29-12-2014,Second Class,Monica Federle,Corporate,Arkansas,United States,US,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",368,4,0,14.7184,26.17,Medium,2014
CA-2014-140627,24-12-2014,28-12-2014,Standard Class,Darren Koutras,Consumer,Tennessee,United States,US,South,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,218,3,0.2,-54.588,24.86,High,2014
US-2014-162670,24-12-2014,29-12-2014,Second Class,Monica Federle,Corporate,Arkansas,United States,US,South,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",183,3,0,85.9818,16.33,Medium,2014
